NUM_TURNO;NUM_ZONA;NUM_SECAO;DESCRICAO_CARGO;NUM_VOTAVEL;QTDE_VOTOS
2;176;241;PREFEITO;96;10
2;176;242;PREFEITO;12;199
2;176;242;PREFEITO;20;98
2;176;242;PREFEITO;95;6
2;176;242;PREFEITO;96;12
2;176;243;PREFEITO;12;119
2;176;243;PREFEITO;20;88
2;176;243;PREFEITO;95;7
2;176;243;PREFEITO;96;8
2;176;244;PREFEITO;12;163
2;176;244;PREFEITO;20;122
2;176;244;PREFEITO;95;11
2;176;244;PREFEITO;96;12
2;176;245;PREFEITO;12;160
2;176;245;PREFEITO;20;126
2;176;245;PREFEITO;95;6
2;176;245;PREFEITO;96;12
2;176;246;PREFEITO;12;149
2;176;246;PREFEITO;20;70
2;176;246;PREFEITO;95;5
2;176;246;PREFEITO;96;14
2;176;247;PREFEITO;12;136
2;176;247;PREFEITO;20;119
2;176;247;PREFEITO;95;10
2;176;247;PREFEITO;96;19
2;176;248;PREFEITO;12;150
2;176;248;PREFEITO;20;67
2;176;248;PREFEITO;95;8
2;176;248;PREFEITO;96;11
2;176;249;PREFEITO;12;145
2;176;249;PREFEITO;20;132
2;176;249;PREFEITO;95;4
2;176;249;PREFEITO;96;17
2;176;250;PREFEITO;12;152
2;176;250;PREFEITO;20;94
2;176;250;PREFEITO;95;5
2;176;250;PREFEITO;96;21
2;176;251;PREFEITO;12;160
2;176;251;PREFEITO;20;118
2;176;251;PREFEITO;95;6
2;176;251;PREFEITO;96;15
2;176;252;PREFEITO;12;147
2;176;252;PREFEITO;20;113
2;176;252;PREFEITO;95;6
2;176;252;PREFEITO;96;11
2;176;253;PREFEITO;12;135
2;176;253;PREFEITO;20;123
2;176;253;PREFEITO;95;5
2;176;253;PREFEITO;96;16
2;176;254;PREFEITO;12;105
2;176;254;PREFEITO;20;96
2;176;254;PREFEITO;95;7
2;176;254;PREFEITO;96;6
2;176;255;PREFEITO;12;205
2;176;255;PREFEITO;20;91
2;176;255;PREFEITO;95;11
2;176;255;PREFEITO;96;9
2;176;256;PREFEITO;12;202
2;176;256;PREFEITO;20;98
2;176;256;PREFEITO;95;7
2;176;256;PREFEITO;96;17
2;176;257;PREFEITO;12;164
2;176;257;PREFEITO;20;114
2;176;257;PREFEITO;95;7
2;176;257;PREFEITO;96;17
2;176;258;PREFEITO;12;154
2;176;258;PREFEITO;20;131
2;176;258;PREFEITO;95;6
2;176;258;PREFEITO;96;13
2;176;259;PREFEITO;12;140
2;176;259;PREFEITO;20;120
2;176;259;PREFEITO;95;7
2;176;259;PREFEITO;96;16
2;176;260;PREFEITO;12;137
2;176;260;PREFEITO;20;122
2;176;260;PREFEITO;95;7
2;176;260;PREFEITO;96;10
2;176;261;PREFEITO;12;151
2;176;261;PREFEITO;20;74
2;176;261;PREFEITO;95;8
2;176;261;PREFEITO;96;13
2;176;262;PREFEITO;12;134
2;176;262;PREFEITO;20;137
2;176;262;PREFEITO;95;6
2;176;262;PREFEITO;96;9
2;176;263;PREFEITO;12;184
2;176;263;PREFEITO;20;106
2;176;263;PREFEITO;95;5
2;176;263;PREFEITO;96;17
2;176;264;PREFEITO;12;189
2;176;264;PREFEITO;20;100
2;176;264;PREFEITO;95;11
2;176;264;PREFEITO;96;13
2;176;265;PREFEITO;12;157
2;176;265;PREFEITO;20;120
2;176;265;PREFEITO;95;15
2;176;265;PREFEITO;96;16
2;176;266;PREFEITO;12;130
2;176;266;PREFEITO;20;138
2;176;266;PREFEITO;95;13
2;176;266;PREFEITO;96;10
2;176;267;PREFEITO;12;152
2;176;267;PREFEITO;20;127
2;176;267;PREFEITO;95;7
2;176;267;PREFEITO;96;14
2;3;365;PREFEITO;12;210
2;3;365;PREFEITO;20;73
2;1;360;PREFEITO;95;12
2;1;360;PREFEITO;96;22
2;1;361;PREFEITO;12;223
2;1;361;PREFEITO;20;46
2;1;361;PREFEITO;95;7
2;1;361;PREFEITO;96;25
2;1;362;PREFEITO;12;160
2;1;362;PREFEITO;20;46
2;1;362;PREFEITO;95;6
2;1;362;PREFEITO;96;8
2;1;363;PREFEITO;12;222
2;1;363;PREFEITO;20;65
2;1;363;PREFEITO;95;7
2;1;363;PREFEITO;96;15
2;1;364;PREFEITO;12;232
2;1;364;PREFEITO;20;52
2;1;364;PREFEITO;95;7
2;1;364;PREFEITO;96;21
2;1;365;PREFEITO;12;226
2;1;365;PREFEITO;20;56
2;1;365;PREFEITO;95;14
2;1;365;PREFEITO;96;11
2;1;366;PREFEITO;12;235
2;1;366;PREFEITO;20;54
2;1;366;PREFEITO;95;8
2;1;366;PREFEITO;96;15
2;1;367;PREFEITO;12;220
2;1;367;PREFEITO;20;58
2;1;367;PREFEITO;95;9
2;1;367;PREFEITO;96;18
2;1;368;PREFEITO;12;219
2;1;368;PREFEITO;20;48
2;1;368;PREFEITO;95;11
2;1;368;PREFEITO;96;14
2;1;369;PREFEITO;12;216
2;1;369;PREFEITO;20;49
2;1;369;PREFEITO;95;17
2;1;369;PREFEITO;96;13
2;1;376;PREFEITO;12;157
2;1;376;PREFEITO;20;36
2;1;376;PREFEITO;95;7
2;1;376;PREFEITO;96;12
2;1;377;PREFEITO;12;222
2;1;377;PREFEITO;20;56
2;1;377;PREFEITO;95;13
2;1;377;PREFEITO;96;15
2;1;378;PREFEITO;12;223
2;1;378;PREFEITO;20;53
2;1;378;PREFEITO;95;10
2;1;378;PREFEITO;96;13
2;1;379;PREFEITO;12;216
2;1;379;PREFEITO;20;49
2;1;379;PREFEITO;95;11
2;1;379;PREFEITO;96;18
2;1;380;PREFEITO;12;234
2;1;380;PREFEITO;20;51
2;1;380;PREFEITO;95;4
2;1;380;PREFEITO;96;13
2;1;381;PREFEITO;12;214
2;1;381;PREFEITO;20;52
2;1;381;PREFEITO;95;11
2;1;381;PREFEITO;96;20
2;1;382;PREFEITO;12;217
2;1;382;PREFEITO;20;52
2;1;382;PREFEITO;95;4
2;1;382;PREFEITO;96;15
2;1;383;PREFEITO;12;231
2;1;383;PREFEITO;20;50
2;1;383;PREFEITO;95;5
2;1;383;PREFEITO;96;14
2;1;384;PREFEITO;12;232
2;1;384;PREFEITO;20;44
2;1;384;PREFEITO;95;6
2;1;384;PREFEITO;96;17
2;3;120;PREFEITO;12;153
2;3;120;PREFEITO;20;53
2;3;120;PREFEITO;95;3
2;3;120;PREFEITO;96;16
2;3;121;PREFEITO;12;161
2;3;121;PREFEITO;20;45
2;3;121;PREFEITO;95;5
2;3;121;PREFEITO;96;13
2;3;122;PREFEITO;12;151
2;3;122;PREFEITO;20;56
2;3;122;PREFEITO;95;3
2;3;122;PREFEITO;96;16
2;3;123;PREFEITO;12;155
2;3;123;PREFEITO;20;55
2;3;123;PREFEITO;95;10
2;3;123;PREFEITO;96;15
2;3;124;PREFEITO;12;164
2;3;124;PREFEITO;20;63
2;3;124;PREFEITO;95;6
2;3;124;PREFEITO;96;13
2;3;125;PREFEITO;12;187
2;3;125;PREFEITO;20;42
2;3;125;PREFEITO;95;7
2;3;125;PREFEITO;96;10
2;3;127;PREFEITO;12;143
2;3;127;PREFEITO;20;66
2;3;127;PREFEITO;95;10
2;3;127;PREFEITO;96;13
2;3;129;PREFEITO;12;142
2;3;129;PREFEITO;20;40
2;3;129;PREFEITO;95;8
2;3;129;PREFEITO;96;18
2;3;130;PREFEITO;12;156
2;3;130;PREFEITO;20;60
2;3;130;PREFEITO;95;4
2;3;130;PREFEITO;96;15
2;3;131;PREFEITO;12;151
2;3;131;PREFEITO;20;54
2;177;146;PREFEITO;20;23
2;177;146;PREFEITO;95;5
2;177;146;PREFEITO;96;14
2;177;147;PREFEITO;12;225
2;177;147;PREFEITO;20;47
2;177;147;PREFEITO;95;11
2;177;147;PREFEITO;96;13
2;177;148;PREFEITO;12;207
2;177;148;PREFEITO;20;56
2;177;148;PREFEITO;95;10
2;177;148;PREFEITO;96;25
2;177;149;PREFEITO;12;158
2;177;149;PREFEITO;20;24
2;177;149;PREFEITO;95;3
2;177;149;PREFEITO;96;10
2;177;150;PREFEITO;12;216
2;177;150;PREFEITO;20;60
2;177;150;PREFEITO;95;5
2;177;150;PREFEITO;96;14
2;177;151;PREFEITO;12;224
2;177;151;PREFEITO;20;48
2;177;151;PREFEITO;95;9
2;177;151;PREFEITO;96;10
2;177;152;PREFEITO;12;145
2;177;152;PREFEITO;20;37
2;177;152;PREFEITO;95;5
2;177;152;PREFEITO;96;8
2;177;153;PREFEITO;12;149
2;177;153;PREFEITO;20;39
2;177;153;PREFEITO;95;2
2;177;153;PREFEITO;96;14
2;177;154;PREFEITO;12;168
2;177;154;PREFEITO;20;30
2;177;154;PREFEITO;95;8
2;177;154;PREFEITO;96;7
2;177;155;PREFEITO;12;169
2;177;155;PREFEITO;20;40
2;177;155;PREFEITO;95;4
2;177;155;PREFEITO;96;10
2;177;156;PREFEITO;12;200
2;177;156;PREFEITO;20;62
2;177;156;PREFEITO;95;8
2;177;156;PREFEITO;96;16
2;177;157;PREFEITO;12;205
2;177;157;PREFEITO;20;44
2;177;157;PREFEITO;95;9
2;177;157;PREFEITO;96;21
2;177;158;PREFEITO;12;202
2;177;158;PREFEITO;20;50
2;177;158;PREFEITO;95;12
2;177;158;PREFEITO;96;18
2;177;159;PREFEITO;12;165
2;177;159;PREFEITO;20;35
2;177;159;PREFEITO;95;4
2;177;159;PREFEITO;96;11
2;177;160;PREFEITO;12;205
2;177;160;PREFEITO;20;52
2;177;160;PREFEITO;95;12
2;177;160;PREFEITO;96;17
2;177;161;PREFEITO;12;191
2;177;161;PREFEITO;20;47
2;177;161;PREFEITO;95;13
2;177;161;PREFEITO;96;19
2;177;162;PREFEITO;12;173
2;177;162;PREFEITO;20;31
2;177;162;PREFEITO;95;5
2;177;162;PREFEITO;96;14
2;177;163;PREFEITO;12;185
2;177;163;PREFEITO;20;54
2;177;163;PREFEITO;95;4
2;177;163;PREFEITO;96;13
2;177;164;PREFEITO;12;199
2;177;164;PREFEITO;20;41
2;177;164;PREFEITO;95;12
2;177;164;PREFEITO;96;20
2;177;165;PREFEITO;12;200
2;177;165;PREFEITO;20;56
2;177;165;PREFEITO;95;13
2;177;165;PREFEITO;96;15
2;177;166;PREFEITO;12;204
2;177;166;PREFEITO;20;49
2;177;166;PREFEITO;95;5
2;177;166;PREFEITO;96;18
2;177;167;PREFEITO;12;205
2;177;167;PREFEITO;20;54
2;177;167;PREFEITO;95;4
2;177;167;PREFEITO;96;9
2;177;168;PREFEITO;12;212
2;177;168;PREFEITO;20;51
2;177;168;PREFEITO;95;1
2;177;168;PREFEITO;96;19
2;177;169;PREFEITO;12;132
2;177;169;PREFEITO;20;32
2;177;169;PREFEITO;95;6
2;177;169;PREFEITO;96;12
2;177;170;PREFEITO;12;213
2;177;170;PREFEITO;20;56
2;177;170;PREFEITO;95;8
2;177;170;PREFEITO;96;13
2;177;171;PREFEITO;12;201
2;177;171;PREFEITO;20;62
2;177;171;PREFEITO;95;3
2;177;171;PREFEITO;96;14
2;177;172;PREFEITO;12;220
2;177;172;PREFEITO;20;50
2;177;172;PREFEITO;95;12
2;177;172;PREFEITO;96;9
2;177;173;PREFEITO;12;178
2;177;173;PREFEITO;20;45
2;177;173;PREFEITO;95;11
2;177;173;PREFEITO;96;10
2;177;174;PREFEITO;12;215
2;177;174;PREFEITO;20;51
2;177;174;PREFEITO;95;7
2;177;174;PREFEITO;96;25
2;177;175;PREFEITO;12;229
2;177;175;PREFEITO;20;44
2;177;175;PREFEITO;95;8
2;177;175;PREFEITO;96;8
2;177;176;PREFEITO;12;209
2;177;176;PREFEITO;20;62
2;177;176;PREFEITO;95;6
2;177;176;PREFEITO;96;11
2;177;177;PREFEITO;12;210
2;177;177;PREFEITO;20;51
2;177;177;PREFEITO;95;12
2;177;177;PREFEITO;96;13
2;177;178;PREFEITO;12;220
2;177;178;PREFEITO;20;49
2;177;178;PREFEITO;95;7
2;177;178;PREFEITO;96;15
2;175;271;PREFEITO;12;120
2;175;271;PREFEITO;20;182
2;175;271;PREFEITO;95;4
2;175;271;PREFEITO;96;8
2;175;272;PREFEITO;12;117
2;175;272;PREFEITO;20;142
2;175;272;PREFEITO;95;6
2;175;272;PREFEITO;96;12
2;175;273;PREFEITO;12;162
2;175;273;PREFEITO;20;164
2;175;273;PREFEITO;95;7
2;175;273;PREFEITO;96;11
2;175;274;PREFEITO;12;128
2;175;274;PREFEITO;20;166
2;175;274;PREFEITO;95;6
2;175;274;PREFEITO;96;7
2;175;275;PREFEITO;12;126
2;175;275;PREFEITO;20;153
2;175;275;PREFEITO;95;8
2;175;275;PREFEITO;96;2
2;2;366;PREFEITO;12;175
2;2;366;PREFEITO;20;50
2;2;366;PREFEITO;95;6
2;2;366;PREFEITO;96;18
2;2;368;PREFEITO;12;150
2;2;368;PREFEITO;20;127
2;2;368;PREFEITO;95;6
2;2;368;PREFEITO;96;21
2;2;369;PREFEITO;12;163
2;2;369;PREFEITO;20;98
2;2;369;PREFEITO;95;8
2;2;369;PREFEITO;96;13
2;2;372;PREFEITO;12;155
2;2;372;PREFEITO;20;101
2;2;372;PREFEITO;95;9
2;2;372;PREFEITO;96;10
2;2;373;PREFEITO;12;221
2;2;373;PREFEITO;20;36
2;2;373;PREFEITO;95;7
2;2;373;PREFEITO;96;11
2;2;375;PREFEITO;12;106
2;2;375;PREFEITO;20;128
2;2;375;PREFEITO;95;4
2;2;375;PREFEITO;96;16
2;2;376;PREFEITO;12;149
2;2;376;PREFEITO;20;54
2;2;376;PREFEITO;95;3
2;2;376;PREFEITO;96;11
2;2;377;PREFEITO;12;150
2;2;377;PREFEITO;20;54
2;2;377;PREFEITO;95;6
2;2;377;PREFEITO;96;12
2;2;378;PREFEITO;12;191
2;2;378;PREFEITO;20;84
2;2;378;PREFEITO;95;5
2;2;378;PREFEITO;96;16
2;2;379;PREFEITO;12;154
2;2;379;PREFEITO;20;135
2;2;379;PREFEITO;95;10
2;2;379;PREFEITO;96;12
2;2;380;PREFEITO;12;140
2;2;380;PREFEITO;20;98
2;2;380;PREFEITO;95;8
2;2;380;PREFEITO;96;10
2;2;381;PREFEITO;12;150
2;2;381;PREFEITO;20;101
2;2;381;PREFEITO;95;9
2;2;381;PREFEITO;96;9
2;2;387;PREFEITO;12;150
2;2;387;PREFEITO;20;54
2;2;387;PREFEITO;95;7
2;2;387;PREFEITO;96;8
2;2;388;PREFEITO;12;162
2;2;388;PREFEITO;20;108
2;2;388;PREFEITO;95;7
2;2;388;PREFEITO;96;18
2;2;389;PREFEITO;12;159
2;2;389;PREFEITO;20;107
2;2;389;PREFEITO;95;4
2;2;389;PREFEITO;96;8
2;2;390;PREFEITO;12;167
2;2;390;PREFEITO;20;105
2;2;390;PREFEITO;95;5
2;2;390;PREFEITO;96;15
2;2;391;PREFEITO;12;154
2;2;391;PREFEITO;20;114
2;2;391;PREFEITO;95;5
2;2;391;PREFEITO;96;16
2;2;392;PREFEITO;12;158
2;2;392;PREFEITO;20;100
2;2;392;PREFEITO;95;3
2;2;392;PREFEITO;96;11
2;2;393;PREFEITO;12;216
2;2;393;PREFEITO;20;35
2;2;393;PREFEITO;95;5
2;2;393;PREFEITO;96;14
2;2;394;PREFEITO;12;212
2;2;394;PREFEITO;20;45
2;2;394;PREFEITO;95;3
2;2;394;PREFEITO;96;15
2;2;395;PREFEITO;12;200
2;2;395;PREFEITO;20;46
2;2;395;PREFEITO;95;8
2;2;395;PREFEITO;96;23
2;2;396;PREFEITO;12;207
2;2;396;PREFEITO;20;57
2;2;396;PREFEITO;95;6
2;2;396;PREFEITO;96;18
2;2;397;PREFEITO;12;207
2;2;397;PREFEITO;20;51
2;2;397;PREFEITO;95;6
2;2;397;PREFEITO;96;17
2;2;398;PREFEITO;12;220
2;2;398;PREFEITO;20;48
2;2;398;PREFEITO;95;7
2;2;398;PREFEITO;96;10
2;2;399;PREFEITO;12;205
2;2;399;PREFEITO;20;49
2;2;399;PREFEITO;95;9
2;2;399;PREFEITO;96;23
2;2;400;PREFEITO;12;233
2;2;400;PREFEITO;20;32
2;2;400;PREFEITO;95;9
2;2;400;PREFEITO;96;16
2;2;401;PREFEITO;12;228
2;2;401;PREFEITO;20;42
2;2;401;PREFEITO;95;9
2;2;401;PREFEITO;96;18
2;2;402;PREFEITO;12;229
2;2;402;PREFEITO;20;41
2;2;402;PREFEITO;95;12
2;2;402;PREFEITO;96;13
2;2;403;PREFEITO;12;213
2;2;403;PREFEITO;20;55
2;2;403;PREFEITO;95;13
2;2;403;PREFEITO;96;15
2;2;404;PREFEITO;12;217
2;2;404;PREFEITO;20;46
2;2;404;PREFEITO;95;15
2;2;404;PREFEITO;96;23
2;2;405;PREFEITO;12;227
2;2;405;PREFEITO;20;51
2;2;405;PREFEITO;95;10
2;2;405;PREFEITO;96;15
2;2;407;PREFEITO;12;189
2;2;407;PREFEITO;20;85
2;2;407;PREFEITO;95;7
2;3;365;PREFEITO;95;9
2;3;365;PREFEITO;96;12
2;3;366;PREFEITO;12;160
2;3;366;PREFEITO;20;123
2;3;366;PREFEITO;95;7
2;3;366;PREFEITO;96;11
2;3;368;PREFEITO;12;149
2;3;368;PREFEITO;20;175
2;3;368;PREFEITO;95;9
2;3;368;PREFEITO;96;8
2;3;369;PREFEITO;12;145
2;3;369;PREFEITO;20;123
2;3;369;PREFEITO;95;11
2;3;369;PREFEITO;96;13
2;3;370;PREFEITO;12;204
2;3;370;PREFEITO;20;84
2;3;370;PREFEITO;95;7
2;3;370;PREFEITO;96;17
2;3;372;PREFEITO;12;137
2;3;372;PREFEITO;20;107
2;3;372;PREFEITO;95;11
2;3;372;PREFEITO;96;11
2;3;373;PREFEITO;12;128
2;3;373;PREFEITO;20;169
2;3;373;PREFEITO;95;13
2;3;373;PREFEITO;96;5
2;3;374;PREFEITO;12;136
2;3;374;PREFEITO;20;111
2;3;374;PREFEITO;95;3
2;3;374;PREFEITO;96;13
2;3;376;PREFEITO;12;184
2;3;376;PREFEITO;20;114
2;3;376;PREFEITO;95;10
2;3;376;PREFEITO;96;21
2;3;377;PREFEITO;12;149
2;3;377;PREFEITO;20;131
2;3;377;PREFEITO;95;8
2;3;377;PREFEITO;96;12
2;3;379;PREFEITO;12;194
2;3;379;PREFEITO;20;99
2;3;379;PREFEITO;95;6
2;3;379;PREFEITO;96;11
2;3;381;PREFEITO;12;155
2;3;381;PREFEITO;20;122
2;3;381;PREFEITO;95;10
2;3;381;PREFEITO;96;13
2;3;382;PREFEITO;12;153
2;3;382;PREFEITO;20;120
2;3;382;PREFEITO;95;7
2;3;382;PREFEITO;96;17
2;3;383;PREFEITO;12;187
2;3;383;PREFEITO;20;54
2;3;383;PREFEITO;95;6
2;3;383;PREFEITO;96;10
2;3;385;PREFEITO;12;228
2;3;385;PREFEITO;20;64
2;3;385;PREFEITO;95;6
2;3;385;PREFEITO;96;11
2;3;386;PREFEITO;12;180
2;3;386;PREFEITO;20;52
2;3;386;PREFEITO;95;9
2;3;386;PREFEITO;96;16
2;3;387;PREFEITO;12;209
2;3;387;PREFEITO;20;59
2;3;387;PREFEITO;95;11
2;3;387;PREFEITO;96;18
2;3;389;PREFEITO;12;165
2;3;389;PREFEITO;20;88
2;3;389;PREFEITO;95;6
2;3;389;PREFEITO;96;19
2;3;390;PREFEITO;12;140
2;3;390;PREFEITO;20;76
2;3;390;PREFEITO;95;6
2;3;390;PREFEITO;96;11
2;3;391;PREFEITO;12;122
2;3;391;PREFEITO;20;172
2;3;391;PREFEITO;95;5
2;3;391;PREFEITO;96;9
2;3;392;PREFEITO;12;135
2;3;392;PREFEITO;20;100
2;3;392;PREFEITO;95;5
2;3;392;PREFEITO;96;13
2;3;393;PREFEITO;12;154
2;3;393;PREFEITO;20;140
2;3;393;PREFEITO;95;2
2;3;393;PREFEITO;96;9
2;3;394;PREFEITO;12;124
2;3;394;PREFEITO;20;106
2;3;394;PREFEITO;95;9
2;3;394;PREFEITO;96;6
2;3;395;PREFEITO;12;168
2;3;395;PREFEITO;20;120
2;3;395;PREFEITO;95;5
2;3;395;PREFEITO;96;16
2;3;397;PREFEITO;12;119
2;3;397;PREFEITO;20;76
2;3;397;PREFEITO;95;6
2;3;397;PREFEITO;96;13
2;3;398;PREFEITO;12;144
2;3;398;PREFEITO;20;142
2;3;398;PREFEITO;95;3
2;3;398;PREFEITO;96;14
2;3;399;PREFEITO;12;155
2;3;399;PREFEITO;20;133
2;3;399;PREFEITO;95;11
2;3;399;PREFEITO;96;7
2;3;400;PREFEITO;12;207
2;3;400;PREFEITO;20;74
2;3;400;PREFEITO;95;9
2;3;400;PREFEITO;96;20
2;3;402;PREFEITO;12;82
2;3;402;PREFEITO;20;56
2;3;402;PREFEITO;95;3
2;3;402;PREFEITO;96;2
2;3;403;PREFEITO;12;175
2;3;403;PREFEITO;20;115
2;3;403;PREFEITO;95;8
2;3;403;PREFEITO;96;17
2;3;404;PREFEITO;12;124
2;3;404;PREFEITO;20;170
2;3;404;PREFEITO;95;3
2;3;404;PREFEITO;96;10
2;3;406;PREFEITO;12;172
2;3;406;PREFEITO;20;133
2;3;406;PREFEITO;95;3
2;3;406;PREFEITO;96;13
2;3;407;PREFEITO;12;215
2;3;407;PREFEITO;20;55
2;3;407;PREFEITO;95;9
2;3;407;PREFEITO;96;14
2;174;354;PREFEITO;12;158
2;174;354;PREFEITO;20;114
2;174;354;PREFEITO;95;9
2;174;354;PREFEITO;96;15
2;174;355;PREFEITO;12;161
2;174;355;PREFEITO;20;163
2;174;355;PREFEITO;95;4
2;174;355;PREFEITO;96;9
2;174;356;PREFEITO;12;170
2;174;356;PREFEITO;20;139
2;174;356;PREFEITO;95;6
2;174;356;PREFEITO;96;6
2;174;357;PREFEITO;12;187
2;174;357;PREFEITO;20;150
2;174;357;PREFEITO;95;11
2;174;357;PREFEITO;96;19
2;174;358;PREFEITO;12;224
2;174;358;PREFEITO;20;114
2;174;358;PREFEITO;95;7
2;174;358;PREFEITO;96;17
2;174;359;PREFEITO;12;244
2;174;359;PREFEITO;20;66
2;174;359;PREFEITO;95;15
2;174;359;PREFEITO;96;19
2;174;360;PREFEITO;12;224
2;174;360;PREFEITO;20;104
2;174;360;PREFEITO;95;13
2;174;360;PREFEITO;96;19
2;174;361;PREFEITO;12;227
2;174;361;PREFEITO;20;126
2;174;361;PREFEITO;95;8
2;174;361;PREFEITO;96;12
2;174;362;PREFEITO;12;196
2;174;362;PREFEITO;20;139
2;174;362;PREFEITO;95;9
2;174;362;PREFEITO;96;18
2;174;363;PREFEITO;12;195
2;174;363;PREFEITO;20;58
2;174;363;PREFEITO;95;11
2;174;363;PREFEITO;96;10
2;174;364;PREFEITO;12;138
2;174;364;PREFEITO;20;176
2;174;364;PREFEITO;95;10
2;174;364;PREFEITO;96;10
2;174;365;PREFEITO;12;78
2;174;365;PREFEITO;20;57
2;174;365;PREFEITO;95;3
2;174;365;PREFEITO;96;10
2;174;366;PREFEITO;12;206
2;174;366;PREFEITO;20;122
2;174;366;PREFEITO;95;12
2;174;366;PREFEITO;96;12
2;174;367;PREFEITO;12;189
2;174;367;PREFEITO;20;144
2;174;367;PREFEITO;95;9
2;174;367;PREFEITO;96;13
2;174;368;PREFEITO;12;193
2;174;368;PREFEITO;20;135
2;174;368;PREFEITO;95;9
2;174;368;PREFEITO;96;16
2;174;369;PREFEITO;12;122
2;174;369;PREFEITO;20;202
2;174;369;PREFEITO;95;13
2;174;369;PREFEITO;96;9
2;174;370;PREFEITO;12;181
2;174;370;PREFEITO;20;132
2;174;370;PREFEITO;95;10
2;174;370;PREFEITO;96;11
2;174;371;PREFEITO;12;124
2;174;371;PREFEITO;20;40
2;174;371;PREFEITO;95;5
2;174;371;PREFEITO;96;8
2;174;372;PREFEITO;12;135
2;174;372;PREFEITO;20;162
2;174;372;PREFEITO;95;19
2;174;372;PREFEITO;96;12
2;175;1;PREFEITO;12;83
2;175;1;PREFEITO;20;87
2;175;1;PREFEITO;95;4
2;175;1;PREFEITO;96;6
2;175;2;PREFEITO;12;92
2;175;2;PREFEITO;20;106
2;175;2;PREFEITO;95;3
2;175;2;PREFEITO;96;3
2;175;3;PREFEITO;12;87
2;175;3;PREFEITO;20;107
2;175;3;PREFEITO;95;1
2;175;3;PREFEITO;96;5
2;175;4;PREFEITO;12;99
2;175;4;PREFEITO;20;99
2;175;4;PREFEITO;95;2
2;175;4;PREFEITO;96;5
2;175;5;PREFEITO;12;87
2;175;5;PREFEITO;20;98
2;175;5;PREFEITO;95;5
2;175;5;PREFEITO;96;7
2;175;6;PREFEITO;12;94
2;175;6;PREFEITO;20;102
2;175;6;PREFEITO;95;2
2;175;6;PREFEITO;96;3
2;175;7;PREFEITO;12;97
2;175;7;PREFEITO;20;97
2;175;7;PREFEITO;95;3
2;175;7;PREFEITO;96;11
2;175;8;PREFEITO;12;93
2;175;8;PREFEITO;20;102
2;175;8;PREFEITO;95;1
2;175;8;PREFEITO;96;13
2;175;9;PREFEITO;12;88
2;175;9;PREFEITO;20;130
2;175;9;PREFEITO;95;4
2;175;9;PREFEITO;96;5
2;175;10;PREFEITO;12;75
2;175;10;PREFEITO;20;116
2;175;10;PREFEITO;95;2
2;175;10;PREFEITO;96;7
2;1;200;PREFEITO;12;182
2;1;200;PREFEITO;20;100
2;1;200;PREFEITO;95;7
2;1;200;PREFEITO;96;9
2;1;201;PREFEITO;12;169
2;1;201;PREFEITO;20;113
2;1;201;PREFEITO;95;4
2;1;201;PREFEITO;96;6
2;1;202;PREFEITO;12;189
2;1;202;PREFEITO;20;100
2;1;202;PREFEITO;95;8
2;1;202;PREFEITO;96;7
2;1;203;PREFEITO;12;185
2;1;203;PREFEITO;20;98
2;1;203;PREFEITO;95;8
2;1;203;PREFEITO;96;11
2;1;204;PREFEITO;12;184
2;1;204;PREFEITO;20;92
2;1;204;PREFEITO;95;8
2;1;204;PREFEITO;96;13
2;1;205;PREFEITO;12;97
2;1;205;PREFEITO;20;26
2;1;205;PREFEITO;95;2
2;1;205;PREFEITO;96;12
2;1;206;PREFEITO;12;98
2;1;206;PREFEITO;20;26
2;1;206;PREFEITO;95;4
2;1;206;PREFEITO;96;8
2;1;207;PREFEITO;12;94
2;1;207;PREFEITO;20;28
2;1;207;PREFEITO;95;1
2;1;207;PREFEITO;96;7
2;1;208;PREFEITO;12;102
2;1;208;PREFEITO;20;25
2;1;208;PREFEITO;95;5
2;1;208;PREFEITO;96;9
2;1;209;PREFEITO;12;111
2;1;209;PREFEITO;20;18
2;1;209;PREFEITO;96;7
2;1;210;PREFEITO;12;127
2;1;210;PREFEITO;20;72
2;1;210;PREFEITO;95;4
2;1;210;PREFEITO;96;5
2;1;211;PREFEITO;12;152
2;1;211;PREFEITO;20;135
2;1;211;PREFEITO;95;4
2;1;211;PREFEITO;96;8
2;1;212;PREFEITO;12;151
2;1;212;PREFEITO;20;138
2;1;212;PREFEITO;95;4
2;1;212;PREFEITO;96;7
2;1;213;PREFEITO;12;77
2;1;213;PREFEITO;20;117
2;1;213;PREFEITO;95;8
2;1;213;PREFEITO;96;11
2;1;214;PREFEITO;12;112
2;1;214;PREFEITO;20;121
2;1;214;PREFEITO;95;7
2;1;214;PREFEITO;96;11
2;1;215;PREFEITO;12;126
2;1;215;PREFEITO;20;119
2;1;215;PREFEITO;95;10
2;1;215;PREFEITO;96;8
2;1;317;PREFEITO;12;176
2;1;317;PREFEITO;20;107
2;1;317;PREFEITO;95;4
2;1;317;PREFEITO;96;14
2;1;323;PREFEITO;12;192
2;1;323;PREFEITO;20;65
2;1;323;PREFEITO;95;6
2;1;323;PREFEITO;96;17
2;1;327;PREFEITO;12;154
2;1;327;PREFEITO;20;100
2;1;327;PREFEITO;95;2
2;1;327;PREFEITO;96;18
2;1;328;PREFEITO;12;165
