NUM_TURNO;DESCRICAO_CARGO;NOME_CANDIDATO;SEQUENCIAL_CANDIDATO;NUMERO_CANDIDATO;DES_SITUACAO_CANDIDATURA;NUMERO_PARTIDO;SIGLA_PARTIDO;NOME_PARTIDO;DESCRICAO_OCUPACAO;DATA_NASCIMENTO;DESCRICAO_SEXO;DESCRICAO_GRAU_INSTRUCAO;DESC_SIT_TOT_TURNO
1;VEREADOR;GILSON DE SOUZA;22117;10043;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;04/07/1961;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;GISELE SCHWINDEN DE SOUZA;7915;45457;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;CANTOR E COMPOSITOR;15/05/1972;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;GUARACY PRESTES RIBAS;26743;17700;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CONTADOR;15/10/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;GUILHERME RICHTER CARON;98;11444;RENÚNCIA;11;PP;PARTIDO PROGRESSISTA;EMPRESÁRIO;28/11/1973;MASCULINO;ENSINO MÉDIO COMPLETO;RENÚNCIA/FALECIMENTO/CASSAÇÃO ANTES DA ELEIÇÃO
1;VEREADOR;HECTOR VINICIUS WAGNER;26745;17094;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SERVIDOR PÚBLICO ESTADUAL;12/08/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;HELENO JOSÉ DE ANDRADE;7282;40852;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;07/02/1966;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;HELIO AFONSO DE MELO;28660;15730;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;22/04/1947;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;HELIO ALVES VACHANSKI;7719;13900;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;EMPRESÁRIO;06/08/1953;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;HELIO JOSE DE AQUINO;7866;20242;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;COMERCIANTE;30/09/1957;MASCULINO;LÊ E ESCREVE;SUPLENTE
1;VEREADOR;HELIO RENATO WIRBISKI;26584;23123;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;EMPRESÁRIO;20/09/1957;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;HELIO RODRIGUES DA SILVA;34535;28717;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;22/07/1958;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;HERCULES  OLIVEIRA DE SOUZA;99;11616;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;EMPRESÁRIO;19/10/1959;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;HERNANI DA SILVA;7283;40199;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;COMERCIANTE;10/08/1963;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;HERODES CONCEIÇÃO DEPAULA;31681;27218;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;OUTROS;18/12/1955;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;HIROTOSHI TAMINATO;7791;25123;DEFERIDO;25;DEM;DEMOCRATAS;ENGENHEIRO;22/07/1950;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;HÉLIO RIBAS MICHELETO;28273;12357;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;JORNALISTA E REDATOR;16/10/1947;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ILSA ZANONA AGOTTANI;31975;36013;RENÚNCIA;36;PTC;PARTIDO TRABALHISTA CRISTÃO;EMPRESÁRIO;27/10/1962;FEMININO;LÊ E ESCREVE;#NULO#
1;VEREADOR;ILSON APARECIDO ESTEFANI;26586;23200;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;10/05/1954;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;IOLANDA STUPP;7792;25525;DEFERIDO;25;DEM;DEMOCRATAS;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);02/06/1954;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;IRACEMA PADILHA ALVES RIBEIRO;22122;10021;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;AGENTE DE SAÚDE E SANITARISTA;09/05/1953;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;IRANEI DA SILVA FERNANDES;7916;45456;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;REPRESENTANTE COMERCIAL;13/08/1962;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;IRINEU FERREIRA DA CRUZ;7793;25677;DEFERIDO;25;DEM;DEMOCRATAS;OUTROS;15/12/1968;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;IRINEU MARTINS DA SILVA FILHO;7284;40100;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;OUTROS;13/01/1966;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;IRIS XAVIER SIMÕES;20837;22622;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PRODUTOR AGROPECUÁRIO;25/05/1961;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;IRLANDO ZANETTI FILHO;32307;28455;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;COMERCIANTE;11/10/1958;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;ISAAC DE OLIVEIRA;28661;15100;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;ASSISTENTE SOCIAL;30/08/1967;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ISABEL CRISTINA GONÇALVES;7720;13001;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SERVIDOR PÚBLICO FEDERAL;16/10/1958;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;ISMAEL ALVES DOS SANTOS;26747;17890;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;TAXISTA;16/01/1961;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;ISMAEL NOSSABEIN;100;11811;RENÚNCIA;11;PP;PARTIDO PROGRESSISTA;COMERCIANTE;14/07/1970;MASCULINO;ENSINO MÉDIO INCOMPLETO;#NULO#
1;VEREADOR;ISRAEL TAGLIARI;36089;45560;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PROFESSOR DE ENSINO SUPERIOR;29/08/1948;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;IVALINO GARCIA;7794;25020;DEFERIDO;25;DEM;DEMOCRATAS;PROFESSOR DE ENSINO SUPERIOR;14/11/1950;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;IVAN CARLOS PINHEIRO;7721;13031;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;16/06/1977;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;IVANDIR VALESI;7492;33123;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;ADVOGADO;11/07/1949;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;IVANI DE BORBA PERIN;7795;25425;DEFERIDO;25;DEM;DEMOCRATAS;EMPRESÁRIO;08/07/1959;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;IVO ROBERTO DA SILVA;32308;14444;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;TORNEIRO MECÂNICO;02/06/1953;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
1;VEREADOR;IZAEL AQUINO DA SILVA;7917;45575;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;GERENTE;25/12/1971;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;IZOEL DO ROCIO CARNEIRO DOS SANTOS;28274;12008;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);28/07/1966;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;JACIARA DA SILVA TEIXEIRA;28275;12156;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ENFERMEIRO;22/12/1945;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JACQUELINE VILLAS BOAS RODRIGUES BERENDSEN;7285;40622;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PROFESSOR DE ENSINO FUNDAMENTAL;20/02/1962;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JACYR JOSE CASARIL;26749;17677;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;ENCANADOR, SOLDADOR, CHAPEADOR E CALDEIREIRO;15/11/1954;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JAIME JOSÉ DAMRAT;28276;12001;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PEDAGOGO;28/04/1968;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JAIME VIRGINIO QUEIROZ;7494;33171;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;EMPRESÁRIO;04/07/1956;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
1;VEREADOR;JAIR CAETANO;31682;27012;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;EMPRESÁRIO;10/09/1970;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
1;VEREADOR;JAIR CEZAR DE OLIVEIRA;7918;45045;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ADVOGADO;05/11/1939;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;JAIRO DE OLIVEIRA E SILVA;7796;25654;DEFERIDO;25;DEM;DEMOCRATAS;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;26/04/1961;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;JAIRO MARCELINO DA SILVA;28277;12500;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;VEREADOR;18/07/1943;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;JAIRO SCHMITT KREUSCH;7722;13400;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ADVOGADO;30/08/1964;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JAKSON WANDERLEY POMIN;28278;12100;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;15/12/1967;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JANAI ROSA DE SIQUEIRA;28279;12412;RENÚNCIA;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;10/12/1959;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;JANETE KOVALSKI FERREIRA DE LIMA;26588;23334;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PROFESSOR DE ENSINO MÉDIO;04/07/1962;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JANINE ANDREIV RODRIGUES;28662;15177;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;OUTROS;02/02/1967;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JANUARIO SAPLAK;101;11667;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;COMERCIANTE;22/05/1966;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JEFERSON LOUREIRO PEREIRA;32309;28998;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;16/11/1980;MASCULINO;SUPERIOR INCOMPLETO;#NULO#
1;VEREADOR;JEFFERSON ROBERTO DA SILVA;28280;12129;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;REPRESENTANTE COMERCIAL;05/09/1969;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JESSE KRIEGER;7797;25104;DEFERIDO;25;DEM;DEMOCRATAS;BANCÁRIO E ECONOMIÁRIO;04/10/1955;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOACIR ROBERTO HINÇA;28281;12677;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;VEREADOR;26/11/1967;MASCULINO;SUPERIOR COMPLETO;MÉDIA
1;VEREADOR;JOAO ANTONIO BATISTA DE PILAR;7723;13060;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ESCRITOR E CRÍTICO;10/06/1960;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOAO GALDINO DE SOUZA;7615;43021;DEFERIDO;43;PV;PARTIDO VERDE;PROFESSOR DE ENSINO MÉDIO;08/08/1962;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;JOAQUIM SILVA MACIEL;7724;13512;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;INDUSTRIAL;12/01/1948;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;JOAREZ MARCHANDO LANDIN;28282;12190;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;COMERCIANTE;02/07/1954;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOAÕ ALBERTO COELHO QUEIROZ NETO;28283;12777;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;20/09/1978;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOEL DE OLIVEIRA REIKDAL;102;11613;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);30/07/1944;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JOEL LUIZ DE SOUZA;26590;23222;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;22/01/1963;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;JOEL SANTOS FILHO;28284;12120;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ADVOGADO;01/11/1954;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOEL SANTOS MARTINS;28285;12280;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;11/02/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOENS TABAJARA DE LIMA PEREIRA;22124;10600;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;26/05/1962;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JONAS DE SOUZA PINTO;7286;40234;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;ENFERMEIRO;07/02/1954;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JONATAS PIRKIEL;7798;25125;DEFERIDO;25;DEM;DEMOCRATAS;ADVOGADO;01/02/1959;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JONATHAS SEVERINO CASTRO;31683;27277;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;DIGITADOR;19/06/1978;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;JONI SILVA CORREIA JUNIOR;28663;15333;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;ADVOGADO;01/02/1977;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JONNY MAGALHAES STICA;7725;13000;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ARQUITETO;10/10/1983;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;JORANDIR FERREIRA;26592;23369;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;ALMOXARIFE;13/12/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JORGE LUIZ BERNARDI;28286;12000;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;VEREADOR;08/03/1956;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JORGE LUIZ JACQUES NUNES;33252;70777;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;COMERCIANTE;07/08/1966;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
1;VEREADOR;JORGE RANGEL FILHO;28287;12051;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS;27/07/1958;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JORGE YAMAWAKI;7919;45088;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;13/03/1942;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOSCELY GONÇALVES GOMES;31684;27444;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;EMPRESÁRIO;17/10/1955;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;JOSE ADRIANO ELIAS;7726;13024;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;OUTROS;14/01/1976;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;JOSE ALTEMIR FELIX;7496;33010;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;MECÂNICO DE MANUTENÇÃO;16/08/1965;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
1;VEREADOR;JOSE ALVES AFONSO FILHO;7727;13444;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;COMERCIANTE;08/09/1963;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;JOSE ANTENOR SOMOKOVITZ;31976;36112;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;01/02/1963;MASCULINO;LÊ E ESCREVE;SUPLENTE
1;VEREADOR;JOSE ANTONIO DE MELO FILHO;34133;15567;INDEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;EMPRESÁRIO;11/01/1979;MASCULINO;ENSINO MÉDIO INCOMPLETO;REGISTRO NEGADO ANTES DA ELEIÇÃO
1;VEREADOR;JOSE ANTONIO MARTINS DO REGO;31685;27800;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;COMERCIANTE;19/03/1954;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;JOSE APARECIDO DA SILVA;28664;15113;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;25/06/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOSE AUGUSTO SOAVINSKI;28665;15115;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;ECONOMISTA;11/10/1951;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOSE CARLOS CHICARELLI;26751;17123;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;ODONTÓLOGO;20/09/1962;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOSE CIDRO CAVALHEIRO LOPES;7498;33456;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;21/07/1968;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;JOSE DONIZETTE GARCIA;7616;43003;DEFERIDO;43;PV;PARTIDO VERDE;OUTROS;28/11/1958;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOSE FERNANDO DE OLIVEIRA;7617;43035;DEFERIDO;43;PV;PARTIDO VERDE;OUTROS;08/11/1949;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOSE FERREIRA DOS SANTOS;7287;40333;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PROFESSOR DE ENSINO MÉDIO;23/05/1963;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOSE JORGE TOBIAS DE SANTANA;26594;23000;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;ADVOGADO;01/10/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOSE KUDLINSKI;26753;17655;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIANTE;18/09/1947;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JOSE LINO PAZ;103;11007;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;OUTROS;07/07/1969;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;JOSE MARIA ALVES PEREIRA;26596;23023;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;VEREADOR;22/07/1958;MASCULINO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;JOSE MARIANO DA SILVA;26598;23745;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;23/08/1971;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOSE MARQUES BELARMINO FILHO;7728;13789;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;VIGILANTE;03/06/1966;MASCULINO;ENSINO MÉDIO INCOMPLETO;SUPLENTE
1;VEREADOR;JOSE OLIVEIRA SILVA;7500;33050;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;COMERCIANTE;11/11/1947;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;JOSE ROBERTO DOS SANTOS;7618;43190;DEFERIDO;43;PV;PARTIDO VERDE;OUTROS;05/08/1958;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;ELEITO
1;VEREADOR;JOSE SOARES;7288;40983;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;OUTROS;02/02/1951;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOSE WANDERLEI LOPES;26600;23003;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;COREÓGRAFO E BAILARINO;28/10/1962;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOSETE DUBIASKI DA SILVA;7729;13613;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;VEREADOR;18/01/1964;FEMININO;SUPERIOR COMPLETO;ELEITO
1;VEREADOR;JOSIANE DE FÁTIMA VAZ PADILHA BORGES;28288;12750;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;26/11/1977;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOSIAS MILANI;7730;13354;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES;26/02/1967;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOSIEL ANTONIO SPERANCETE;26755;17999;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SERVIDOR PÚBLICO ESTADUAL;01/04/1967;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;JOSIMÉRI QUEÇADA DE LIMA;7502;33314;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;08/04/1963;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;JOSMAR COELHO DA SILVA;7867;20002;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PROFESSOR DE ENSINO MÉDIO;22/02/1969;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;JOSMAR FERRAZ;104;11333;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;OUTROS;17/02/1959;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;JOSÉ APARECIDO ALVES;7920;45681;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;01/10/1957;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;JOSÉ BALBINO DE AMORIM;7289;40141;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;OUTROS;10/01/1951;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;JOSÉ CARLOS BISONI;35970;28111;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PROFESSOR DE ENSINO MÉDIO;27/08/1963;MASCULINO;SUPERIOR COMPLETO;#NULO#
1;VEREADOR;JOSÉ CARLOS DA SILVA;28289;12645;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;COMERCIANTE;13/08/1964;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
